trial_num,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Fstart_HZ,Fstart_bin,Fstart_regarded,stop_time,Fstop_HZ,Fstop_bin,Fstop_regarded,RT,boundary_type,key,resp_value,leftright,accuracy,confidence,frameName,response_time,response_HZ,response_bin,response_regarded
63,2602.0290845,78060.872535,78060,2602.0,2602.651176,78079.53528,78079,2602.633333333333,2604.6823422499997,78140.47026749999,78140,2604.6666666666665,1.1702318793059021,1,1,3,1,2.0,2.0,b'NB_18_LongA.png',2605.8525741293056,78175.57722387917,78175,2605.8333333333335
64,2605.8635932499997,78175.9077975,78175,2605.8333333333335,2606.5057282499997,78195.1718475,78195,2606.5,2608.53704925,78256.1114775,78256,2608.5333333333333,2.2708744389010462,3,1,3,1,2.0,2.0,b'HB_42_ShortA.png',2610.807923688901,78324.23771066703,78324,2610.8
65,2610.82351625,78324.7054875,78324,2610.8,2611.42557325,78342.7671975,78342,2611.4,2613.456612,78403.69836,78403,2613.4333333333334,2.9781374990398035,3,2,7,2,2.0,3.0,b'HB_35_ShortA.png',2616.4347494990398,78493.0424849712,78493,2616.4333333333334
66,2616.4443905,78493.331715,78493,2616.4333333333334,2617.0864245,78512.592735,78512,2617.0666666666666,2619.1178272499997,78573.5348175,78573,2619.1,2.569821160252104,3,1,3,1,2.0,2.0,b'HB_60_ShortA.png',2621.6876484102518,78650.62945230755,78650,2621.6666666666665
67,2621.70030225,78651.0090675,78651,2621.7,2622.3627429999997,78670.88229,78670,2622.3333333333335,2624.3940722499997,78731.8221675,78731,2624.366666666667,0.0,2,1,1,1,2.0,0.0,b'SB_34_ShortA.png',2624.3940722499997,78731.8221675,78731,2624.366666666667
68,2625.77432675,78773.2298025,78773,2625.766666666667,2626.3762305,78791.286915,78791,2626.366666666667,2628.4077675,78852.233025,78852,2628.4,2.730117274760687,2,2,7,2,2.0,3.0,b'SB_29_LongA.png',2631.1378847747606,78934.13654324281,78934,2631.133333333333
69,2631.1491905,78934.475715,78934,2631.133333333333,2631.771606,78953.14817999999,78953,2631.766666666667,2633.8026474999997,79014.07942499999,79014,2633.8,2.4049619220904788,3,1,3,1,2.0,2.0,b'HB_4_LongA.png',2636.20760942209,79086.2282826627,79086,2636.2
70,2636.223943,79086.71829,79086,2636.2,2636.8259682499997,79104.7790475,79104,2636.8,2638.8572875,79165.718625,79165,2638.8333333333335,0.0,2,2,1,1,1.0,0.0,b'SB_30_ShortA.png',2638.8572875,79165.718625,79165,2638.8333333333335
71,2641.2236774999997,79236.710325,79236,2641.2,2641.88607775,79256.5823325,79256,2641.866666666667,2643.91739325,79317.5217975,79317,2643.9,0.7339151343276171,1,1,2,1,2.0,3.0,b'NB_29_LongA.png',2644.6513083843274,79339.53925152982,79339,2644.633333333333
72,2644.6567677499997,79339.7030325,79339,2644.633333333333,2645.25894725,79357.7684175,79357,2645.233333333333,2647.2902525,79418.707575,79418,2647.266666666667,1.8315462927880617,1,1,2,1,2.0,3.0,b'NB_2_ShortA.png',2649.121798792788,79473.65396378364,79473,2649.1
